Date,SP500_Returns,VIX,Treasury_10Y,Yield_Spread,SP500_Volatility
2009-03-04,2.375307342984989,47.56,3.01,2.04,2.435735891737478
2009-03-05,-4.253230958224652,50.17,2.83,1.93,2.5564393192669197
2009-03-06,0.121605318978557,49.33,2.83,1.92,2.497366381165973
2009-03-09,-1.0023669901070842,49.68,2.89,1.93,2.339333717805202
2009-03-10,6.366302222212594,44.37,2.99,1.98,2.8806719319011256
2009-03-11,0.2445816877900686,43.61,2.95,1.92,2.7299311090997533
2009-03-12,4.072863130673077,41.18,2.89,1.86,2.913269657545304
2009-03-13,0.7739027671590959,42.36,2.89,1.91,2.923460476014326
2009-03-16,-0.3515925170114675,43.74,2.97,1.97,2.920670314727463
2009-03-17,3.2139940837456527,40.8,3.02,1.97,2.8577244534333386
2009-03-18,2.085794038271138,40.06,2.51,1.69,2.89653544310568
2009-03-19,-1.2979162680767709,43.68,2.61,1.74,2.8988338087041026
2009-03-20,-1.976940007446848,45.89,2.65,1.76,2.923166281701015
2009-03-23,7.0757548647492285,43.23,2.68,1.75,3.1968369594603376
2009-03-24,-2.041509276947884,42.93,2.68,1.75,3.1387262887017737
2009-03-25,0.9626370531222062,42.25,2.81,1.85,3.1265440085220804
2009-03-26,2.332036707485252,40.36,2.76,1.86,3.1214500892002226
2009-03-27,-2.0315519064124654,41.04,2.78,1.88,3.1063257381893203
2009-03-30,-3.4818703654097893,45.54,2.73,1.89,3.011502922309523
2009-03-31,1.3129614663131228,44.14,2.71,1.9,2.9998698152642764
2009-04-01,1.655660953977356,42.28,2.68,1.85,2.983303847346234
2009-04-02,2.8727113604116505,42.04,2.77,1.89,2.780620297820199
2009-04-03,0.973177097925304,39.7,2.91,1.95,2.772238090453129
2009-04-06,-0.8332367396142404,40.93,2.95,2.01,2.7657766202220357
2009-04-07,-2.385454246862917,40.39,2.93,2.02,2.5737792580386936
2009-04-08,1.1783441230339475,38.85,2.86,1.93,2.5743390262742145
2009-04-09,3.80532568665477,36.53,2.96,2.0,2.5565540828228164
2009-04-13,0.2533369426941823,37.81,2.88,1.99,2.558326864767977
2009-04-14,-2.006449158715151,37.67,2.8,1.94,2.619014763065249
2009-04-15,1.2549016706588034,36.17,2.82,1.96,2.5512048910321683
2009-04-16,1.5538800404093056,35.79,2.86,1.95,2.5363723390691044
2009-04-17,0.4969360746134077,33.94,2.98,1.99,2.5024711120891774
2009-04-20,-4.278974468970964,39.18,2.88,1.95,2.6719470155604976
2009-04-21,2.1252059887909347,37.14,2.94,1.98,2.214342658254598
2009-04-22,-0.7681664273476052,38.1,2.98,1.98,2.164677762925929
2009-04-23,0.9922346320087704,37.15,2.96,1.99,2.1652009609695684
2009-04-24,1.6797349335216705,36.82,3.03,2.04,2.136932990647563
2009-04-27,-1.00665768903615,38.32,2.95,2.05,2.0919527436152907
2009-04-28,-0.2740535497347762,37.95,3.05,2.1,1.903681617842842
2009-04-29,2.1610040324914648,36.08,3.12,2.18,1.9335914937444176
2009-04-30,-0.0950067620446359,36.5,3.16,2.25,1.9167626644158824
2009-05-01,0.5396388659423046,35.3,3.21,2.29,1.826246735643669
2009-05-04,3.386813980494785,34.53,3.19,2.25,1.9507816051941864
2009-05-05,-0.3791722673641806,33.36,3.2,2.22,1.9384119241183009
2009-05-06,1.740433914180306,32.45,3.18,2.22,1.8422230214233808
2009-05-07,-1.3202412386380091,33.44,3.29,2.29,1.8864112741999453
2009-05-08,2.4068995104353563,32.05,3.29,2.29,1.7800980741779808
2009-05-11,-2.151242496964101,32.87,3.17,2.25,1.8710484747849845
2009-05-12,-0.0978855591479255,31.8,3.17,2.27,1.794158412897256
2009-05-13,-2.689491201893024,33.65,3.11,2.22,1.908209022914358
2009-05-14,1.0351643351174775,31.37,3.1,2.23,1.8923135702659544
2009-05-15,-1.141008247711417,33.12,3.14,2.26,1.9129857359175757
2009-05-18,3.0389200051489373,30.24,3.22,2.29,1.7231191357933862
2009-05-19,-0.1736835971552275,28.8,3.25,2.34,1.682325636302279
2009-05-20,-0.5131461524926495,29.03,3.19,2.32,1.6743985090762945
2009-05-21,-1.6757561517510733,31.35,3.35,2.46,1.7265887287151354
2009-05-22,-0.149721056843366,32.63,3.45,2.53,1.6935267437421546
2009-05-26,2.630216131887675,30.62,3.5,2.54,1.758814881516349
2009-05-27,-1.8971163431981573,32.36,3.71,2.75,1.8236236913606687
2009-05-28,1.5418918738823617,31.67,3.67,2.7,1.7941869026539303
2009-05-29,1.3574757481119135,28.92,3.47,2.55,1.8108584672605463
2009-06-01,2.58175904547322,30.04,3.71,2.74,1.8827443374995825
2009-06-02,0.1983301119848457,29.63,3.65,2.69,1.7443379884604646
2009-06-03,-1.3739209309357014,31.02,3.56,2.65,1.7761279350226065
2009-06-04,1.148365683747543,30.18,3.72,2.76,1.753317185205707
2009-06-05,-0.2514690344346815,29.62,3.84,2.52,1.7225570753145758
2009-06-08,-0.1010554499986549,29.77,3.91,2.49,1.642184001181229
2009-06-09,0.3503181608735195,28.27,3.86,2.53,1.5575152895970117
2009-06-10,-0.3480330939390152,28.46,3.98,2.6,1.560957052030378
2009-06-11,0.6111899148334876,28.11,3.88,2.53,1.4088614416127978
2009-06-12,0.1396995738927264,28.15,3.81,2.51,1.3999219591348917
2009-06-15,-2.3768561680042266,30.81,3.76,2.5,1.4911181142769463
2009-06-16,-1.2720305257724385,32.68,3.67,2.44,1.3715399871507037
2009-06-17,-0.1381568221481388,31.54,3.68,2.49,1.3712971180196964
2009-06-18,0.8410990281999098,30.03,3.86,2.58,1.3768485278176792
2009-06-19,0.3114197291689047,27.99,3.79,2.54,1.312871278542937
2009-06-22,-3.0600396251826645,31.17,3.72,2.55,1.5004180027772682
2009-06-23,0.2306724905131396,30.58,3.65,2.51,1.3733442090947758
2009-06-24,0.6524440861084724,29.05,3.72,2.53,1.31231238629299
2009-06-25,2.1444277390130884,26.36,3.55,2.43,1.3545488420400924
2009-06-26,-0.1477827284822375,25.93,3.52,2.42,1.3213782522132098
2009-06-29,0.9065138571521024,25.35,3.51,2.4,1.1967994994490925
2009-06-30,-0.8530756458643096,26.35,3.53,2.42,1.2071280800562452
2009-07-01,0.4361930267673175,26.22,3.55,2.5,1.1763666215135518
2009-07-02,-2.9144546025377416,27.95,3.51,2.53,1.3043967840452506
2009-07-06,0.2565748016350566,29.0,3.52,2.56,1.309139897603398
2009-07-07,-1.9683485382449015,30.85,3.47,2.49,1.3658278916446789
2009-07-08,-0.1668537608706111,31.3,3.33,2.42,1.357540732644489
2009-07-09,0.3547222617954038,29.78,3.44,2.5,1.3662733738227866
2009-07-10,-0.402182877421664,29.02,3.32,2.41,1.3493644248604584
2009-07-13,2.4933721734452963,26.31,3.38,2.46,1.4897720876200302
2009-07-14,0.5316063622877065,25.02,3.5,2.53,1.4093322821256895
2009-07-15,2.962991811422233,25.89,3.63,2.6,1.5346802717198245
2009-07-16,0.8641760970416357,25.42,3.59,2.59,1.5420324229055689
2009-07-17,-0.0382661899461567,24.34,3.67,2.65,1.5345188481236505
2009-07-20,1.143154888894049,24.4,3.61,2.62,1.550885726638856
2009-07-21,0.3627277227424175,23.87,3.5,2.54,1.3515889095258984
2009-07-22,-0.053427659965044,23.47,3.58,2.6,1.3543154669542503
2009-07-23,2.3289664838582524,23.43,3.72,2.64,1.4254555550380863
2009-07-24,0.3042161453180592,23.09,3.7,2.65,1.365895316637347
2009-07-27,0.298182595126617,24.28,3.75,2.67,1.361489212470986
2009-07-28,-0.2606444417198372,25.01,3.72,2.6,1.3610481355722872
2009-07-29,-0.4562963930304753,25.61,3.69,2.52,1.3464149124089295
2009-07-30,1.189558047020256,25.4,3.67,2.48,1.3607749299860843
2009-07-31,0.0739782588041526,25.92,3.52,2.39,1.128723499146433
2009-08-03,1.5342107904679605,25.56,3.66,2.48,1.1507037408778384
2009-08-04,0.3012097699592653,24.89,3.7,2.5,0.9893853236614716
2009-08-05,-0.2913591845875696,24.9,3.8,2.57,0.9952906075676328
2009-08-06,-0.5624654717235167,25.67,3.79,2.57,1.030696778463092
2009-08-07,1.3439205629671047,24.76,3.89,2.57,1.013707671690662
2009-08-10,-0.334494987346956,24.99,3.8,2.56,0.9458596238355949
2009-08-11,-1.2660113503211945,25.99,3.71,2.5,1.0305297068591062
2009-08-12,1.1525139291026054,25.45,3.72,2.54,0.8667176143075894
2009-08-13,0.68800100684554,24.71,3.59,2.47,0.8624405891384859
2009-08-14,-0.8531349698250423,24.27,3.55,2.48,0.9012607736121392
2009-08-17,-2.426081898553223,27.89,3.48,2.44,1.069830804086122
2009-08-18,1.014565506778764,26.18,3.51,2.45,1.0863362216339352
2009-08-19,0.6860912404894393,26.26,3.45,2.44,1.0903264295834196
2009-08-20,1.0948731413161106,25.09,3.42,2.39,0.995699945088372
2009-08-21,1.8622760114512584,25.01,3.56,2.43,1.065924683108339
2009-08-24,-0.054579691762735,25.14,3.48,2.43,1.0678185152181945
2009-08-25,0.236946657780912,24.92,3.45,2.4,1.0617657022165028
2009-08-26,0.0116726767692032,24.95,3.44,2.38,1.050555716117289
2009-08-27,0.2781762211750971,24.68,3.47,2.43,1.028099472339844
2009-08-28,-0.1988328383331405,24.76,3.46,2.45,1.032004258119637
2009-08-31,-0.8076407685613796,26.01,3.4,2.43,1.0064938003621076
2009-09-01,-2.2123823948061228,29.15,3.38,2.46,1.12874004487607
2009-09-02,-0.3296439120451411,28.9,3.29,2.4,1.1292355816014643
2009-09-03,0.8534797923473336,27.1,3.33,2.42,1.138693917807362
2009-09-04,1.3117533499250822,25.26,3.45,2.51,1.1367718610898383
2009-09-08,0.8844933115342624,25.62,3.47,2.54,1.148515077909885
2009-09-09,0.7782385584753415,24.32,3.48,2.55,1.111252056434198
2009-09-10,1.042222977456264,23.55,3.36,2.46,1.106532465901556
2009-09-11,-0.135042634120508,24.15,3.34,2.44,1.1024523966724586
2009-09-14,0.6339115087676817,23.86,3.42,2.48,1.081041910467479
2009-09-15,0.3135341423813997,23.42,3.47,2.51,0.8826395134532262
2009-09-16,1.5323527552882463,23.69,3.48,2.47,0.9099227214126906
2009-09-17,-0.3059638741504833,23.65,3.42,2.44,0.9198661010836476
2009-09-18,0.2637339270669114,23.92,3.49,2.46,0.902555396947773
2009-09-21,-0.340729615469959,24.06,3.49,2.47,0.8333694423231239
2009-09-22,0.6574868761175523,23.08,3.46,2.44,0.8376695485458973
2009-09-23,-1.0068528001755062,23.49,3.44,2.48,0.8816274648515312
2009-09-24,-0.951102950102567,24.95,3.4,2.47,0.9158424992063392
2009-09-25,-0.6090736629573268,25.61,3.34,2.36,0.9288202614678748
2009-09-28,1.7809586069224448,24.88,3.31,2.33,1.0014653218308252
2009-09-29,-0.2229576436747593,25.19,3.31,2.31,0.979795082963369
2009-09-30,-0.3328301020761093,25.61,3.31,2.36,0.8123788304842579
2009-10-01,-2.5759622356647194,28.27,3.21,2.34,1.029070809804938
2009-10-02,-0.4505524841904806,28.68,3.24,2.36,1.0253637968520724
2009-10-05,1.4875001786029074,26.84,3.24,2.36,1.0368629386533097
2009-10-06,1.3705486324313787,25.7,3.27,2.36,1.0610846465645631
2009-10-07,0.2711606332490124,24.68,3.21,2.34,1.0512066445173578
2009-10-08,0.7469907470196047,24.18,3.27,2.37,1.0396000361496518
2009-10-09,0.5640659492242017,23.12,3.4,2.42,1.042804533920139
2009-10-13,-0.2787612004698681,22.99,3.34,2.43,1.0400794836319476
2009-10-14,1.75458950913443,22.86,3.45,2.49,1.1039221324535138
2009-10-15,0.4157468710554335,21.72,3.49,2.52,1.0585793415327691
2009-10-16,-0.8098056110305896,21.43,3.43,2.46,1.0749162068122708
2009-10-19,0.9405321384581278,21.49,3.41,2.42,1.0913108318549938
2009-10-20,-0.6239104637617676,20.9,3.35,2.4,1.0994175220416111
2009-10-21,-0.8853806079326398,22.22,3.42,2.42,1.1127617033344004
2009-10-22,1.0643618925255227,20.69,3.44,2.47,1.1076291572182375
2009-10-23,-1.2178549173757158,22.27,3.51,2.47,1.1228692821561976
2009-10-26,-1.171732558366989,24.31,3.59,2.53,1.1488316742062386
2009-10-27,-0.331779104380614,24.83,3.49,2.5,1.0803870219666991
2009-10-28,-1.9540937765275768,27.91,3.44,2.49,1.1640876535183708
2009-10-29,2.251995469034007,24.76,3.53,2.55,1.2751665556454297
2009-10-30,-2.806468784310845,30.69,3.41,2.51,1.300729734367447
2009-11-02,0.6456406503505763,29.78,3.45,2.53,1.3030909187392123
2009-11-03,0.2426002306141983,28.81,3.5,2.58,1.260952426085513
2009-11-04,0.1042620392645909,27.72,3.57,2.66,1.2201418156261272
2009-11-05,1.923555172748448,25.43,3.57,2.67,1.296844202451939
2009-11-06,0.250325223656711,24.19,3.54,2.68,1.2870848872198484
2009-11-09,2.2238760067974983,23.15,3.52,2.65,1.3755752922753153
2009-11-10,-0.0063990093931431,22.84,3.5,2.65,1.3731108757233674
2009-11-12,-1.0259368991689557,24.24,3.45,2.63,1.3371126488381553
2009-11-13,0.5739294259246241,23.36,3.43,2.61,1.3404048945575389
2009-11-16,1.4467634197192325,22.89,3.33,2.55,1.3660916285775937
2009-11-17,0.091940630672016,22.41,3.33,2.55,1.3511262376195945
2009-11-18,-0.0468241125159529,21.63,3.36,2.59,1.3423400320365333
2009-11-19,-1.3425863902056911,22.63,3.35,2.62,1.3631737411318197
2009-11-20,-0.321492323752004,22.19,3.36,2.61,1.3437566566880577
2009-11-23,1.3615775701478094,21.16,3.37,2.6,1.3468738038617591
2009-11-24,-0.0533307262005178,20.47,3.32,2.59,1.3138687274729512
2009-11-25,0.4504120073066664,20.48,3.28,2.55,1.3100525425822984
2009-11-27,-1.7233475202623416,24.85,3.21,2.53,1.2909558725966144
2009-11-30,0.3792993692547375,24.51,3.21,2.54,1.1999106198669218
2009-12-01,1.2075226499629332,21.92,3.28,2.61,1.0047710053439354
2009-12-02,0.0342698706628841,21.12,3.32,2.6,1.0036126425207164
2009-12-03,-0.8402100871871099,22.46,3.39,2.65,1.0349378131555662
2009-12-04,0.5509433669106611,21.25,3.48,2.64,1.0368000988323811
2009-12-07,-0.2468381450804302,22.1,3.44,2.66,0.9641961752525824
2009-12-08,-1.0251582681849114,23.69,3.4,2.67,0.9986515830435015
2009-12-09,0.3672372090776976,22.66,3.45,2.69,0.8669108768981815
2009-12-10,0.5839705004064388,22.32,3.49,2.71,0.8769756750298227
2009-12-11,0.3683094011583732,21.59,3.55,2.72,0.8441655046261187
2009-12-14,0.6959401066516824,21.15,3.56,2.69,0.8482714321312089
2009-12-15,-0.5546967284989268,21.49,3.6,2.72,0.7971646696814163
2009-12-16,0.1128230068146551,20.54,3.61,2.76,0.7973094405707049
2009-12-17,-1.1810614167124256,22.51,3.5,2.73,0.8398605544880562
2009-12-18,0.5829880031232637,21.68,3.55,2.73,0.7940708567794422
2009-12-21,1.0503758317892853,20.49,3.69,2.8,0.8202527970058773
2009-12-22,0.3563547892036833,19.54,3.76,2.81,0.7684317710611653
2009-12-23,0.22986585608189,19.71,3.77,2.81,0.7689242421490805
2009-12-24,0.5256172933982839,19.47,3.82,2.82,0.7710636490257085
2009-12-28,0.1154080721065264,19.93,3.85,2.76,0.6447975946036677
2009-12-29,-0.1401051697984989,20.01,3.82,2.73,0.6461979449458713
2009-12-30,0.0195429571106409,19.96,3.8,2.72,0.5954847155756952
2009-12-31,-1.004959776792158,21.68,3.85,2.71,0.6431446167828171
2010-01-04,1.604341766668682,20.04,3.85,2.76,0.699239676431416
2010-01-05,0.3115675625823266,19.35,3.77,2.76,0.6940548559879123
2010-01-06,0.0545520630110152,19.16,3.85,2.84,0.6884958735205038
2010-01-07,0.400120187417663,19.06,3.85,2.82,0.6314604987049793
2010-01-08,0.288172729142877,18.13,3.83,2.87,0.6307696793282616
2010-01-11,0.1746755431637492,17.55,3.85,2.9,0.624985216745147
2010-01-12,-0.9381166148364262,18.25,3.74,2.82,0.6729531272382225
2010-01-13,0.8325925658531075,17.85,3.8,2.83,0.6796072264654602
2010-01-14,0.2426425438374568,17.63,3.76,2.82,0.659681106823208
2010-01-15,-1.0823130159869354,17.91,3.7,2.81,0.7178321726059586
2010-01-19,1.2499626599363545,17.58,3.73,2.8,0.6908676655267921
2010-01-20,-1.0597829662970737,18.68,3.68,2.76,0.7440134353138769
2010-01-21,-1.894490338978838,22.27,3.62,2.75,0.8435856947276179
2010-01-22,-2.2140988764300484,27.31,3.62,2.78,0.974393410109954
2010-01-25,0.4598098012701168,25.41,3.66,2.8,0.9800077489737996
2010-01-26,-0.4203199573680982,24.55,3.65,2.78,0.9708695797950035
2010-01-27,0.4880152210944954,23.14,3.66,2.76,0.9797657345023076
2010-01-28,-1.1817740959567224,23.73,3.68,2.81,1.0075455675103229
2010-01-29,-0.9829173828039272,24.62,3.63,2.81,1.021748314479822
2010-02-01,1.4266108894671836,22.59,3.68,2.82,1.0687222608213227
2010-02-02,1.297294837718499,21.48,3.67,2.81,1.0447040405308985
2010-02-03,-0.547431142933863,21.6,3.73,2.85,1.043364529405285
2010-02-04,-3.1140677888039425,26.08,3.62,2.82,1.231099893826576
2010-02-05,0.2897118921960873,26.11,3.59,2.82,1.2279028184856964
2010-02-08,-0.886329049344714,26.51,3.62,2.83,1.224647598785477
2010-02-09,1.3040132316577413,26.0,3.67,2.83,1.2771130688711212
2010-02-10,-0.2232573520188796,25.4,3.72,2.81,1.269370726389765
2010-02-11,0.9680437561949252,23.96,3.73,2.82,1.2760797066242868
2010-02-12,-0.2744592819371894,22.73,3.69,2.85,1.2698570335133623
2010-02-16,1.800074864554846,22.25,3.66,2.84,1.3403799331358257
2010-02-17,0.4237959455579698,21.72,3.74,2.87,1.3064291994113764
2010-02-18,0.6584742448973557,20.63,3.79,2.89,1.3045912267703803
2010-02-19,0.2186622042297248,20.02,3.78,2.83,1.2381437585848143
2010-02-22,-0.1045857833990249,19.94,3.8,2.89,1.1267283295882893
2010-02-23,-1.210280959693144,21.37,3.69,2.82,1.158534035477896
2010-02-24,0.972045942422195,20.27,3.7,2.83,1.1739034980007454
2010-02-25,-0.2081040179913507,20.1,3.64,2.82,1.1710512657401126
2010-02-26,0.1405379177898513,19.5,3.61,2.8,1.135755772602128
2010-03-01,1.015850827289455,19.26,3.61,2.81,1.123566414487731
2010-03-02,0.2330442271990751,19.06,3.62,2.82,1.0859035127261174
2010-03-03,0.0429201602061501,18.83,3.63,2.81,1.0510664126179097
2010-03-04,0.3736118033485169,18.72,3.61,2.75,1.0425052664656924
2010-03-05,1.4007480947064943,17.42,3.69,2.78,0.7540269098089534
2010-03-08,-0.0175596013391565,17.79,3.72,2.82,0.7583676234965903
2010-03-09,0.1712737085529214,17.92,3.71,2.82,0.7039077924796845
2010-03-10,0.452455995494172,18.57,3.73,2.81,0.6702966670778531
2010-03-11,0.4041519314613495,18.06,3.73,2.76,0.6570164023674153
2010-03-12,-0.0217345947039371,17.58,3.71,2.74,0.6470404386738767
2010-03-15,0.0452194832708086,18.0,3.71,2.75,0.6353329316752314
2010-03-16,0.7779116301385613,17.69,3.66,2.73,0.5465709979603753
2010-03-17,0.5821675803744153,16.91,3.65,2.7,0.5497733291690399
2010-03-18,-0.0325846027337206,16.62,3.68,2.7,0.5475272820986702
2010-03-19,-0.5086446449439896,16.97,3.7,2.68,0.5740527046209076
2010-03-22,0.5095296193887933,16.87,3.67,2.66,0.5718919868950474
2010-03-23,0.7170966908320198,16.35,3.69,2.67,0.46399557727462
2010-03-24,-0.5493304207041971,17.55,3.84,2.76,0.4814598546035569
2010-03-25,-0.1704167338318907,18.4,3.91,2.81,0.4795335538828455
2010-03-26,0.0737722599547963,17.77,3.86,2.82,0.4807739452467717
2010-03-29,0.5683234964352302,17.59,3.88,2.84,0.4541544898965131
2010-03-30,0.0042659372815556,17.13,3.88,2.82,0.4575414339365989
2010-03-31,-0.327287474868454,17.59,3.84,2.82,0.4732040342424227
2010-04-01,0.7413801148249854,17.47,3.89,2.84,0.4863423631310811
2010-04-05,0.7927990844467381,17.02,4.01,2.83,0.425198428661958
2010-04-06,0.1684295710679517,16.23,3.98,2.84,0.4219664261206122
2010-04-07,-0.5876707172041695,16.62,3.89,2.83,0.459067867904492
2010-04-08,0.3374341747336196,16.48,3.91,2.82,0.4562128294145396
2010-04-09,0.668390656297202,16.14,3.9,2.82,0.4668624138734232
2010-04-12,0.1766609476283376,15.58,3.87,2.8,0.4642393512383212
2010-04-13,0.0685400819705916,16.2,3.84,2.77,0.463860920277706
2010-04-14,1.1150066851666862,15.59,3.88,2.81,0.4912595456681256
2010-04-15,0.0842538727691799,15.89,3.86,2.82,0.4843689669922205
2010-04-16,-1.6126534744455467,18.36,3.79,2.81,0.6299845282843427
2010-04-19,0.4521331252766547,17.34,3.83,2.82,0.6165350933526417
2010-04-20,0.8058340784849571,15.73,3.82,2.77,0.6287760623684091
2010-04-21,-0.1018996905392199,16.32,3.77,2.74,0.6182872110991711
2010-04-22,0.2263879356942943,16.47,3.8,2.73,0.5970383576753866
2010-04-23,0.7123520099379554,16.62,3.84,2.74,0.6028245782875604
2010-04-26,-0.4296448099761374,17.47,3.83,2.74,0.6194584872803411
2010-04-27,-2.338194525714987,22.81,3.71,2.68,0.8314671714014179
2010-04-28,0.6462752419523099,21.08,3.8,2.77,0.8420229669075702
2010-04-29,1.2943228020842137,18.44,3.76,2.75,0.8780512371632437
2010-04-30,-1.6647680109796337,22.05,3.69,2.72,0.9557485036529044
2010-05-03,1.3120586781854904,20.19,3.72,2.72,0.9838931194929704
2010-05-04,-2.383846584506677,23.84,3.63,2.67,1.1253490674793198
2010-05-05,-0.6586554728659322,24.91,3.58,2.7,1.1272081237582958
2010-05-06,-3.2353496411350324,32.8,3.41,2.66,1.3257740082926237
2010-05-07,-1.5308264998017185,40.95,3.45,2.62,1.337343776188583
2010-05-10,4.397412445198401,28.84,3.57,2.7,1.7072179492945554
2010-05-11,-0.3397292018489928,28.32,3.56,2.71,1.7070080536409995
2010-05-12,1.3739523915341278,25.52,3.56,2.67,1.7181530971852583
2010-05-13,-1.2145144968583543,26.68,3.55,2.68,1.733328867005029
2010-05-14,-1.880001451209212,31.24,3.44,2.65,1.7456661485277545
2010-05-17,0.1109368515538999,30.84,3.47,2.66,1.740330347560033
2010-05-18,-1.4195906037184347,33.55,3.38,2.62,1.7407575109156443
2010-05-19,-0.5130263873571406,35.32,3.36,2.56,1.7400241980029192
2010-05-20,-3.8975903416611057,45.79,3.25,2.49,1.9016393008284271
2010-05-21,1.5024380686144978,40.1,3.2,2.44,1.9378255265476767
2010-05-24,-1.2908014000787449,38.32,3.23,2.46,1.9447195348961763
2010-05-25,0.0353937385713543,34.61,3.18,2.37,1.9041955097230057
2010-05-26,-0.5660994533812413,35.02,3.21,2.39,1.8860745602560245
2010-05-27,3.2876173067238,29.68,3.34,2.47,2.034302323648534
2010-05-28,-1.237468831159061,32.07,3.31,2.55,2.022849591235426
2010-06-01,-1.716532127985071,35.54,3.29,2.51,2.000595348148878
2010-06-02,2.5842707133391096,30.17,3.35,2.53,2.06931697529216
2010-06-03,0.4051376711240895,29.46,3.39,2.57,2.073562014356235
2010-06-04,-3.4411425771964765,35.48,3.2,2.48,2.089567054042443
2010-06-07,-1.353207320412908,36.57,3.17,2.43,2.084285956509558
2010-06-08,1.0976067492112662,33.7,3.18,2.44,1.8087061405630311
2010-06-09,-0.5941674758709992,33.73,3.2,2.46,1.808979841081852
2010-06-10,2.950679284920388,30.57,3.33,2.54,1.9228020837744535
2010-06-11,0.4379678623643857,28.79,3.24,2.49,1.9195388679783227
2010-06-14,-0.1804663564661246,28.58,3.28,2.51,1.881992707742272
2010-06-15,2.3494191121040897,25.87,3.32,2.53,1.965533851123072
2010-06-16,-0.0555934765066989,25.92,3.27,2.52,1.940031140303848
2010-06-17,0.1283008164049803,25.05,3.21,2.49,1.9365723627720577
2010-06-18,0.1317130794303622,23.95,3.24,2.5,1.7027949215087983
2010-06-21,-0.3856841152281021,24.88,3.26,2.52,1.680363826359118
2010-06-22,-1.6070691127224812,27.05,3.18,2.47,1.6958486071016672
2010-06-23,-0.2985473844226649,26.91,3.13,2.47,1.6983006467536903
2010-06-24,-1.680350261882635,29.74,3.14,2.47,1.738981978356399
2010-06-25,0.2859362131449217,28.53,3.12,2.47,1.5648578029727938
2010-06-28,-0.203393834902843,29.0,3.05,2.43,1.5425327546575938
2010-06-29,-3.101701864061035,34.13,2.97,2.36,1.6484164158846388
2010-06-30,-1.01129704925228,34.54,2.97,2.36,1.5289544830562487
2010-07-01,-0.3240451675925015,32.86,2.96,2.33,1.5197633224667724
2010-07-02,-0.4662369010297373,30.12,3.0,2.37,1.3348891653038046
2010-07-06,0.535903441522545,29.65,2.95,2.33,1.3152394010035606
2010-07-07,3.133081639370272,26.84,3.0,2.37,1.4810524257985171
2010-07-08,0.941267817151159,25.71,3.04,2.41,1.4882886098291637
2010-07-09,0.7203887818266752,24.98,3.07,2.44,1.3377349016658884
2010-07-12,0.0732902047505534,24.43,3.08,2.43,1.3334629612229378
2010-07-13,1.5378879091830775,24.56,3.15,2.48,1.379238298948213
2010-07-14,-0.0155131630637406,24.89,3.07,2.45,1.2672143348186518
2010-07-15,0.1196103318091612,25.14,3.0,2.39,1.2680197029371731
2010-07-16,-2.8819473359129044,26.25,2.96,2.35,1.413063564200609
2010-07-19,0.5981890060832162,25.97,2.99,2.38,1.4230727762021038
2010-07-20,1.1416551196032687,23.93,2.98,2.37,1.4533287614623966
2010-07-21,-1.2819816608358736,25.64,2.9,2.32,1.4376152202366264
2010-07-22,2.2513373250030444,24.63,2.96,2.36,1.5300089691634828
2010-07-23,0.8220020548377116,23.47,3.02,2.42,1.4854298655791132
2010-07-26,1.1200166146517754,22.73,3.03,2.41,1.5012569857289346
2010-07-27,-0.1049357346629031,23.19,3.08,2.43,1.5000758339802058
2010-07-28,-0.6921964711350426,24.25,3.03,2.42,1.3059645866645844
2010-07-29,-0.4158621107493432,24.13,3.03,2.44,1.2807824134197705
2010-07-30,0.0063499212188622,23.5,2.94,2.39,1.2738706661602892
2010-08-02,2.2022522061804883,22.01,2.99,2.43,1.3219356311883923
2010-08-03,-0.4796355216742376,22.63,2.94,2.41,1.339488880568207
2010-08-04,0.6051112519185553,22.21,2.98,2.42,1.1819747308774835
2010-08-05,-0.1268524584838171,22.1,2.94,2.41,1.1762273545893769
2010-08-06,-0.3704038628435491,21.74,2.86,2.36,1.1790400607358444
2010-08-09,0.5483064382283187,22.14,2.86,2.32,1.1810210990142154
2010-08-10,-0.5967405488298549,22.37,2.79,2.27,1.1526390191650002
2010-08-11,-2.8178764954173263,25.39,2.72,2.18,1.3273779981698643
2010-08-12,-0.5378748849571791,25.73,2.74,2.19,1.3319327916135977
2010-08-13,-0.4023574358396065,26.24,2.68,2.14,1.1586383834775291
2010-08-16,0.012045854325926,26.1,2.58,2.07,1.15206056307202
2010-08-17,1.2192216013040102,24.33,2.64,2.12,1.1560733722564018
2010-08-18,0.1482778716812571,24.59,2.64,2.13,1.1129037431255644
2010-08-19,-1.6935392189468268,26.44,2.58,2.09,1.0636800961591588
2010-08-20,-0.3663028605260798,25.49,2.62,2.13,1.0437794151899988
2010-08-23,-0.4040306703826823,25.66,2.6,2.11,1.0019627030063551
2010-08-24,-1.4512432962598854,27.46,2.5,2.0,1.0388416893983083
2010-08-25,0.3289342745359525,26.7,2.54,2.01,1.0426376460191873
2010-08-26,-0.7684786454732473,27.37,2.5,1.99,1.0489153269978182
2010-08-27,1.658676839931239,24.45,2.66,2.1,1.13174183100794
2010-08-30,-1.471920868888299,27.21,2.54,2.04,1.0200073721698866
2010-08-31,0.0390794428747121,26.05,2.47,2.0,1.0230831038042598
2010-09-01,2.950462133399623,23.89,2.58,2.08,1.245277183483953
